date;mkt;SMB;HML;RMW;CMA;RF
18/11/1991;0,0055;-0,0058;-0,009;0,0039;-0,0041;0,0002
19/11/1991;-0,0151;-0,0064;0,0032;-0,0019;0,0031;0,0002
20/11/1991;-0,0018;0,0045;-0,0021;-0,0007;-0,002;0,0002
21/11/1991;0,0039;-0,0006;-0,0053;0,0015;0,0003;0,0002
22/11/1991;-0,0094;0,0024;-0,0035;0,0023;-0,0022;0,0002
25/11/1991;-0,003;-0,0042;0,0019;-0,0022;-0,001;0,0002
26/11/1991;0,0051;-0,0085;-0,0004;0,0011;0,0001;0,0002
27/11/1991;-0,002;0,0013;-0,0016;0,001;-0,0007;0,0002
28/11/1991;0;0;-0,0001;-0,0001;-0,0001;0,0002
29/11/1991;-0,0015;0,0053;-0,0036;0,0016;-0,0016;0,0002
2/12/1991;0,0136;-0,0119;-0,0095;0,006;-0,0058;0,0002
3/12/1991;0,0008;0,0025;-0,0059;0,0033;-0,0065;0,0002
4/12/1991;-0,0016;0,0035;-0,0065;0,0019;-0,001;0,0002
5/12/1991;-0,0052;0,0023;-0,0026;0,0011;0,0005;0,0002
6/12/1991;0,0035;-0,0019;-0,0055;0,0013;-0,0016;0,0002
9/12/1991;-0,0024;-0,001;-0,0053;0,0038;-0,0037;0,0002
10/12/1991;-0,0011;-0,0041;-0,0027;0,0015;-0,0034;0,0002
11/12/1991;-0,0023;-0,0035;0,0005;0,003;0,0017;0,0002
12/12/1991;0,0086;-0,0028;0,0011;0,0003;0,0001;0,0002
13/12/1991;0,007;0,0009;0,0011;-0,0011;-0,0006;0,0002
16/12/1991;0,0013;0,0048;-0,0089;0,002;-0,0048;0,0002
17/12/1991;-0,0048;0,0005;-0,0057;0,0042;-0,0055;0,0002
18/12/1991;0,0012;-0,0033;-0,0013;0,0033;0,0003;0,0002
19/12/1991;-0,0043;-0,0024;0,0013;0,0011;0,0028;0,0002
20/12/1991;0,01;-0,0106;0,0051;0,0003;0,0037;0,0002
23/12/1991;0,0223;-0,0126;0,0021;-0,0009;-0,0031;0,0002
24/12/1991;0,0083;0,0011;0,0056;-0,0023;-0,0014;0,0002
25/12/1991;0,0001;0;0,0001;-0,0001;0;0,0002
26/12/1991;0,0134;0,0006;-0,0042;0,0011;-0,004;0,0002
27/12/1991;0,0062;0,0042;-0,0032;0,0028;-0,0045;0,0002
30/12/1991;0,0204;-0,0017;-0,0043;-0,0023;-0,0054;0,0002
31/12/1991;0,0059;0,0061;0,0007;0,001;0,0019;0,0002
1/1/1992;0;0;0;0;0;0,0001
2/1/1992;-0,0008;0,0006;0,0028;-0,0049;0,0041;0,0001
3/1/1992;0,0055;0,0057;-0,0007;-0,0038;-0,0013;0,0001
6/1/1992;-0,0001;0,0117;0,0012;-0,0034;-0,0025;0,0001
7/1/1992;0,0002;0,0059;-0,0008;-0,0005;-0,001;0,0001
8/1/1992;0,0035;0,007;-0,004;0,002;-0,0023;0,0001
9/1/1992;0,0024;0,0108;-0,0077;0,0024;-0,0031;0,0001
10/1/1992;-0,0057;0,002;0,0037;-0,0035;0,0012;0,0001
13/1/1992;-0,0008;0,0047;0,0007;-0,002;0,0021;0,0001
14/1/1992;0,0129;-0,0014;0,0003;-0,001;-0,0002;0,0001
15/1/1992;0,0026;0,007;0,0138;-0,0045;0,0037;0,0001
16/1/1992;-0,0054;0,0067;0,0188;-0,0047;0,0056;0,0001
17/1/1992;0,0011;0,0032;-0,002;0,0016;0,0001;0,0001
20/1/1992;-0,006;0,0022;0,0058;-0,0019;0,0059;0,0001
21/1/1992;-0,0108;-0,0058;0,004;0,0011;0,0083;0,0001
22/1/1992;0,0131;-0,0021;-0,0102;0,0027;-0,0061;0,0001
23/1/1992;-0,0044;0,0098;-0,0007;-0,001;-0,0001;0,0001
24/1/1992;0,001;0,0022;-0,0004;0,0025;-0,0022;0,0001
27/1/1992;-0,0017;0;0,0087;-0,0033;0,0053;0,0001
28/1/1992;0;-0,0001;0,0061;0,0008;0,0048;0,0001
29/1/1992;-0,0097;0,0049;0,0033;0;0,0001;0,0001
30/1/1992;0,0039;0,0011;-0,0043;-0,0006;-0,003;0,0001
31/1/1992;-0,005;0,0076;-0,001;0,0032;0,0011;0,0001
3/2/1992;0,0024;0,0017;-0,0009;-0,0008;-0,0034;0,0001
4/2/1992;0,0095;-0,0001;-0,0005;0,0008;-0,0019;0,0001
5/2/1992;0,002;0,0062;-0,0008;0,0025;-0,0029;0,0001
6/2/1992;0,0004;0,004;0,0055;-0,0035;0,0017;0,0001
7/2/1992;-0,0054;0,004;0,0017;-0,0013;0,003;0,0001
10/2/1992;0,005;-0,0028;0,0047;0,002;0,0032;0,0001
11/2/1992;0;0,0009;0,0035;0;0,0031;0,0001
12/2/1992;0,0085;0,0016;-0,0013;-0,0018;-0,0033;0,0001
13/2/1992;-0,0081;0,0038;0,0057;-0,0014;0,0042;0,0001
14/2/1992;-0,0024;0,0024;0,0084;-0,0003;0,0033;0,0001
17/2/1992;-0,0001;0;0;0,0001;0;0,0001
18/2/1992;-0,0114;0,0046;0,0165;-0,0058;0,0058;0,0001
19/2/1992;0,0003;-0,0097;0,0087;-0,0003;0,0034;0,0001
20/2/1992;0,0122;-0,0025;-0,0007;0,0009;-0,002;0,0001
21/2/1992;-0,0049;0,0031;0,0018;-0,0032;-0,0001;0,0001
24/2/1992;-0,0002;-0,0065;0,0011;0,001;0,0021;0,0001
25/2/1992;-0,0037;-0,0024;-0,0035;0,0024;0,0003;0,0001
26/2/1992;0,0119;-0,0013;-0,0057;-0,0009;-0,0042;0,0001
27/2/1992;-0,0011;0,005;0,0005;0,0005;-0,001;0,0001
28/2/1992;-0,0025;0,002;0,0022;-0,0027;0,0013;0,0001
2/3/1992;0,0007;0,0011;0,005;-0,004;0;0,0002
3/3/1992;0,0002;0,0007;0,0052;-0,0015;0,0023;0,0002
4/3/1992;-0,0068;0,0048;0,0053;-0,0025;0,0025;0,0002
5/3/1992;-0,0082;-0,0039;0,0025;0,0001;0,001;0,0002
6/3/1992;-0,0051;-0,0003;-0,0007;0,0011;0,002;0,0002
9/3/1992;0,0013;-0,0036;0,0012;0,0004;0,0012;0,0002
10/3/1992;0,0051;0,0008;-0,002;-0,0003;-0,0021;0,0002
11/3/1992;-0,0072;0;0,0028;0,0012;0,0036;0,0002
12/3/1992;-0,001;-0,0027;-0,0027;0,0001;-0,0035;0,0002
13/3/1992;0,0039;-0,0014;0,0015;0,0003;-0,0004;0,0002
16/3/1992;0,0002;-0,0039;0,0006;0,0029;0,0003;0,0002
17/3/1992;0,0072;-0,0024;-0,0006;-0,0001;-0,0023;0,0002
18/3/1992;0,0002;0,0047;0,0069;-0,0039;0,0016;0,0002
19/3/1992;0,0018;-0,0007;0,0057;-0,0026;0,0025;0,0002
20/3/1992;0,0017;-0,0024;0,0038;-0,0002;0,0021;0,0002
23/3/1992;-0,0026;0,0008;-0,0004;0,0014;0,0001;0,0002
24/3/1992;-0,0025;-0,0016;0,0003;0,0025;0,0008;0,0002
25/3/1992;-0,001;0,0018;0,0021;-0,002;0,0011;0,0002
26/3/1992;-0,0008;-0,0017;0,0022;0,0007;0,0022;0,0002
27/3/1992;-0,0101;0,0002;0,0024;0,001;0,0025;0,0002
30/3/1992;-0,0018;-0,003;0,0044;-0,0024;0,003;0,0002
31/3/1992;0,0017;0,0026;-0,0015;-0,0002;-0,0002;0,0002
1/4/1992;0,0005;-0,0055;-0,0026;0,0036;-0,0027;0,0001
2/4/1992;-0,0095;0,0009;0,0028;0,0008;0,0014;0,0001
3/4/1992;0,0005;-0,0054;-0,0024;0,0057;-0,0021;0,0001
6/4/1992;0,0089;-0,0056;-0,0022;-0,0015;-0,001;0,0001
7/4/1992;-0,0178;0,0005;0,0091;-0,0028;0,0054;0,0001
8/4/1992;-0,0097;-0,0058;0,0007;0,0007;-0,0026;0,0001
9/4/1992;0,0155;-0,0002;-0,0091;-0,0006;-0,0028;0,0001
10/4/1992;0,0074;-0,0023;-0,0001;0,0005;0,001;0,0001
13/4/1992;0,0047;-0,0045;-0,0014;0,0034;-0,0006;0,0001
14/4/1992;0,0136;-0,0062;0,0026;-0,0008;0,0016;0,0001
15/4/1992;0,0079;-0,004;0,0047;0,0022;0,002;0,0001
16/4/1992;-0,0026;-0,0044;0,013;-0,0023;0,0083;0,0001
17/4/1992;0;0;0;0;0;0,0001
20/4/1992;-0,0142;-0,0027;0,0143;-0,0053;0,0084;0,0001
21/4/1992;-0,0012;-0,0029;0,0046;-0,003;0,0048;0,0001
22/4/1992;-0,0007;-0,0004;0,0048;-0,0053;0,0024;0,0001
23/4/1992;0,0024;-0,0043;0,0043;-0,0013;0,0047;0,0001
24/4/1992;-0,0046;0,0063;-0,0018;0,0015;0,0035;0,0001
27/4/1992;-0,0025;-0,0057;-0,0008;0,0027;0,0022;0,0001
28/4/1992;-0,0004;-0,0081;0,0042;0,0015;0,0036;0,0001
29/4/1992;0,0077;0,0012;-0,0021;-0,0005;-0,0025;0,0001
30/4/1992;0,0082;0,0055;-0,0084;0,004;-0,0005;0,0001
1/5/1992;-0,0039;0,0066;-0,0002;-0,0006;0,0004;0,0001
4/5/1992;0,0096;-0,0031;-0,0053;0,0029;-0,0034;0,0001
5/5/1992;0,0015;0,0014;-0,0007;-0,002;-0,0016;0,0001
6/5/1992;0;0,0026;0,0015;-0,0032;0,0002;0,0001
7/5/1992;-0,0016;0,0011;0,0032;0,0013;0,0018;0,0001
8/5/1992;0;-0,002;0,0017;-0,0007;0,0028;0,0001
11/5/1992;0,0054;-0,0026;0,0002;-0,0007;-0,0004;0,0001
12/5/1992;-0,0043;0,0016;0,0066;-0,0043;0,0018;0,0001
13/5/1992;-0,0005;-0,0017;0,0045;-0,0032;0,004;0,0001
14/5/1992;-0,0076;-0,0001;0,0044;-0,0002;0,0033;0,0001
15/5/1992;-0,0054;0,0036;-0,0022;-0,0014;-0,0002;0,0001
18/5/1992;0,0052;-0,0046;-0,0031;0,0012;0,0001;0,0001
19/5/1992;0,0071;-0,0078;-0,0003;-0,0008;-0,0009;0,0001
20/5/1992;-0,0008;0,0016;0;-0,0008;0,0004;0,0001
21/5/1992;-0,006;0,0043;0;-0,0033;0,0029;0,0001
22/5/1992;0,0031;0;-0,0008;-0,0029;-0,0008;0,0001
25/5/1992;0;0,0001;-0,0003;0,0002;-0,0002;0,0001
26/5/1992;-0,0062;0,0003;0,0016;-0,0013;0,0047;0,0001
27/5/1992;0,0018;-0,0011;0,0002;0,0006;-0,001;0,0001
28/5/1992;0,0084;-0,0075;-0,0042;0,0031;-0,0049;0,0001
29/5/1992;-0,0002;0,0043;0,0022;-0,001;0,0001;0,0001
1/6/1992;0,0045;-0,0007;-0,0035;0,0018;-0,0034;0,0001
2/6/1992;-0,006;0,0109;0,0051;-0,0037;0,0008;0,0001
3/6/1992;0,0018;-0,0018;0,0025;-0,0047;0,0013;0,0001
4/6/1992;-0,0031;0,0026;0,0058;-0,0036;0,0013;0,0001
5/6/1992;-0,0004;-0,0022;0,003;-0,0013;0,0039;0,0001
8/6/1992;-0,0014;-0,0022;0,0042;-0,0006;0,0021;0,0001
9/6/1992;-0,0078;-0,0023;0,0066;-0,0028;0,0061;0,0001
10/6/1992;-0,0069;-0,0007;0,004;-0,0009;0,0019;0,0001
11/6/1992;0,0027;-0,0089;0,0026;0,0005;0,0012;0,0001
12/6/1992;0,0027;0,0002;-0,0008;0,0028;-0,0024;0,0001
15/6/1992;0;-0,0036;0,0023;0,0001;0,0021;0,0001
16/6/1992;-0,0046;-0,0004;0,0037;-0,0024;0,0035;0,0001
17/6/1992;-0,0148;-0,0023;0,0031;0,0025;0,0024;0,0001
18/6/1992;-0,004;-0,0045;-0,0017;0,0004;-0,0004;0,0001
19/6/1992;0,0059;-0,0018;-0,0044;0,0035;-0,0018;0,0001
22/6/1992;-0,0022;-0,0064;-0,0029;0,0014;-0,0035;0,0001
23/6/1992;0,0025;-0,0004;-0,0019;-0,0012;-0,0019;0,0001
24/6/1992;-0,0011;-0,0019;0,0041;-0,0008;0,0022;0,0001
25/6/1992;-0,0015;-0,0016;0,0036;-0,0016;0,002;0,0001
26/6/1992;0,0009;-0,0006;0,0004;-0,0003;-0,0012;0,0001
29/6/1992;0,0127;-0,0046;-0,0065;0,0011;-0,0048;0,0001
30/6/1992;0,0009;0,0089;-0,0003;-0,0001;-0,0018;0,0001
1/7/1992;0,0097;-0,005;-0,0045;0,004;-0,0028;0,0001
2/7/1992;-0,0025;-0,0029;0,0056;0,0018;0,0051;0,0001
3/7/1992;0,0001;-0,0003;0;0;0;0,0001
6/7/1992;0,0039;-0,0075;-0,0004;0,0016;-0,0005;0,0001
7/7/1992;-0,0098;0,0043;0,0094;-0,0041;0,006;0,0001
8/7/1992;0,0017;-0,0054;0;0;-0,0013;0,0001
9/7/1992;0,0094;-0,001;-0,0031;0,001;-0,0021;0,0001
10/7/1992;0,0021;0,0032;-0,0013;-0,0021;-0,0016;0,0001
13/7/1992;0,0015;0,0021;-0,0007;-0,0008;-0,0023;0,0001
14/7/1992;0,0062;0,0006;-0,0033;0,001;-0,0002;0,0001
15/7/1992;-0,0008;0,0037;-0,0022;-0,0006;-0,0016;0,0001
16/7/1992;0,001;-0,0002;-0,0053;0,0036;-0,0001;0,0001
17/7/1992;-0,005;0,001;-0,0005;0,0032;0,0012;0,0001
20/7/1992;-0,0046;-0,0023;0,0044;-0,0007;0,001;0,0001
21/7/1992;0,0011;0,0022;-0,0014;0,0006;-0,001;0,0001
22/7/1992;-0,0064;0,0025;0,0025;0,0025;0,0006;0,0001
23/7/1992;0,0025;-0,001;0,0001;0,0001;0,0007;0,0001
24/7/1992;-0,0006;0,0017;-0,0012;0,0013;-0,0004;0,0001
27/7/1992;0,0006;0,0003;-0,0013;0,0033;-0,0025;0,0001
28/7/1992;0,0128;-0,0049;-0,003;-0,0009;-0,0012;0,0001
29/7/1992;0,0102;-0,0043;-0,0025;0,0008;-0,001;0,0001
30/7/1992;0,0038;0,0003;0,0025;-0,0015;0,002;0,0001
31/7/1992;0,0018;0,0043;-0,0012;0,0006;0,0002;0,0001
3/8/1992;0,0022;0,0004;-0,003;0,0029;-0,0033;0,0001
4/8/1992;-0,0012;0,0021;-0,0013;0,003;0,0007;0,0001
5/8/1992;-0,005;0,0015;0,0006;0,0021;0,0031;0,0001
6/8/1992;-0,0035;-0,0003;-0,0009;0,0026;0,0005;0,0001
7/8/1992;-0,002;0,0022;-0,0009;-0,0002;-0,0004;0,0001
10/8/1992;0,0001;-0,0035;0,0016;0,0025;0,0002;0,0001
11/8/1992;-0,0011;0,0001;0,0015;0,0014;0,0004;0,0001
12/8/1992;-0,0034;0,0022;-0,0009;0,0016;-0,0008;0,0001
13/8/1992;0,0003;-0,0017;-0,001;0,0023;0,0007;0,0001
14/8/1992;0,0048;-0,0015;0,0004;0,0004;-0,0004;0,0001
17/8/1992;0,0019;-0,001;-0,0002;0,0029;-0,001;0,0001
18/8/1992;0,0008;-0,0018;-0,0022;0,0034;0,002;0,0001
19/8/1992;-0,006;0,0017;-0,0001;0,0026;0,0001;0,0001
20/8/1992;0;-0,0022;-0,0005;0,003;-0,0003;0,0001
21/8/1992;-0,0072;0,0037;0,0023;0,0002;-0,0014;0,0001
24/8/1992;-0,0106;-0,0012;0,0008;0,0022;0,0006;0,0001
25/8/1992;0,0006;-0,0045;0;0,0019;0,0003;0,0001
26/8/1992;0,0046;-0,0026;-0,0024;0,0021;-0,0006;0,0001
27/8/1992;0,0021;0,0033;0,0001;-0,0007;-0,0017;0,0001
28/8/1992;0,0024;-0,0009;0,0015;-0,0019;0,0011;0,0001
31/8/1992;-0,0009;0,0017;0,0011;0,0003;-0,0008;0,0001
1/9/1992;0,0044;-0,0016;-0,0037;0,0023;-0,0023;0,0001
2/9/1992;0,0053;0,0017;-0,0013;0,0002;-0,0014;0,0001
3/9/1992;0,0015;0,004;-0,0045;0,0026;-0,0039;0,0001
4/9/1992;-0,0018;0,001;-0,0016;0,0019;-0,0003;0,0001
7/9/1992;-0,0001;0;-0,0001;0,0001;0;0,0001
8/9/1992;-0,0058;0,0011;-0,001;0,0042;-0,0008;0,0001
9/9/1992;0,0035;-0,0029;-0,0031;0,0019;-0,0014;0,0001
10/9/1992;0,0077;-0,0018;-0,0027;0,0013;-0,0021;0,0001
11/9/1992;0,0005;0,003;-0,0027;0,0007;-0,0032;0,0001
14/9/1992;0,0135;-0,0043;-0,0057;0,0012;-0,003;0,0001
15/9/1992;-0,0107;0,0049;0,0016;0,0003;0,0002;0,0001
16/9/1992;-0,0011;-0,0011;-0,0004;0,0029;0,003;0,0001
17/9/1992;0,0005;0;0,0012;-0,0007;-0,0007;0,0001
18/9/1992;0,0049;-0,0027;0,0007;-0,0014;0,0019;0,0001
21/9/1992;-0,0018;-0,0003;-0,0006;0,0019;0,0004;0,0001
22/9/1992;-0,0101;0,0048;0,0036;-0,0028;0,0011;0,0001
23/9/1992;-0,0004;-0,0016;0,0006;0,0009;0,0005;0,0001
24/9/1992;0,0034;0,0005;-0,0002;-0,0028;-0,0023;0,0001
25/9/1992;-0,01;0,0002;0,0106;-0,0048;0,007;0,0001
28/9/1992;0,0025;-0,0055;0,0012;0,0027;0,0036;0,0001
29/9/1992;0,0004;-0,0007;-0,0018;0,0013;-0,0024;0,0001
30/9/1992;0,0035;0,006;0,0001;0;-0,0026;0,0001
1/10/1992;-0,0044;-0,0038;0,0026;-0,0001;0,0011;0,0001
2/10/1992;-0,0128;0,0037;0,0025;0,0006;0,0031;0,0001
5/10/1992;-0,0075;-0,0089;0,004;-0,0004;-0,0009;0,0001
6/10/1992;0,0015;0,0045;-0,002;-0,0001;-0,0039;0,0001
7/10/1992;-0,0054;0,0063;-0,0022;0,0027;-0,0028;0,0001
8/10/1992;0,0079;-0,0015;-0,0078;0,0042;-0,0043;0,0001
9/10/1992;-0,01;0,0057;0,004;0,0004;0,002;0,0001
12/10/1992;0,0093;-0,0049;-0,0012;0,0004;-0,0013;0,0001
13/10/1992;0,0044;-0,0006;-0,0027;0,0022;-0,0009;0,0001
14/10/1992;0;0,0024;-0,0029;0,0039;-0,002;0,0001
15/10/1992;0,0009;0,0012;-0,0048;0,004;-0,0013;0,0001
16/10/1992;0,0045;-0,0002;-0,0038;0,002;-0,0012;0,0001
19/10/1992;0,0091;0,0015;-0,009;0,0039;-0,0073;0,0001
20/10/1992;0,0022;0,0033;0,001;-0,0041;0,0013;0,0001
21/10/1992;0,0014;0,0033;-0,0018;0,0006;-0,0013;0,0001
22/10/1992;-0,0017;0,0008;-0,0001;0,0014;0;0,0001
23/10/1992;-0,0016;0,0041;0,0014;-0,0023;0,0005;0,0001
26/10/1992;0,0083;-0,0055;-0,0001;0,0002;0,0011;0,0001
27/10/1992;0,001;0;0;-0,0007;0,0031;0,0001
28/10/1992;0,0051;0,0008;-0,0018;0,001;-0,0012;0,0001
29/10/1992;0,0027;0,0013;-0,0066;0,0021;-0,0041;0,0001
30/10/1992;-0,0029;0,0073;0,0006;0;-0,0005;0,0001
2/11/1992;0,008;-0,0042;-0,0019;-0,0013;-0,0029;0,0001
3/11/1992;-0,0049;0,0038;0,0026;-0,0039;0,0011;0,0001
4/11/1992;-0,0049;0,0046;0,0017;-0,0008;-0,0006;0,0001
5/11/1992;0,0041;0,0019;-0,0061;-0,002;-0,0029;0,0001
6/11/1992;-0,0002;0,0044;-0,0044;-0,0005;-0,0046;0,0001
9/11/1992;0,0031;0,0041;-0,0056;-0,0015;-0,0043;0,0001
10/11/1992;0,0011;0,0049;-0,0066;0,0041;-0,006;0,0001
11/11/1992;0,0081;0,0027;-0,0091;0,0047;-0,0038;0,0001
12/11/1992;0,0011;-0,0011;-0,0002;0,0002;-0,0007;0,0001
13/11/1992;-0,0005;0,0041;-0,0013;-0,0007;-0,001;0,0001
16/11/1992;-0,0036;0,003;-0,0019;0,0039;-0,0011;0,0001
17/11/1992;-0,004;-0,0012;0,0038;0,0026;0,002;0,0001
18/11/1992;0,0078;0,0001;-0,0053;0,0042;-0,0028;0,0001
19/11/1992;0,0025;0,0022;-0,0044;0,0033;-0,0007;0,0001
20/11/1992;0,0066;-0,002;-0,0007;-0,0003;-0,0021;0,0001
23/11/1992;-0,0029;0,0028;0,0026;-0,0022;0,0018;0,0001
24/11/1992;0,0056;-0,0012;-0,0005;0,0002;-0,0015;0,0001
25/11/1992;0,004;0,0015;0,0043;-0,0032;0,0021;0,0001
26/11/1992;0,0003;0,0001;0,0008;-0,0007;-0,0002;0,0001
27/11/1992;0,0022;0,0002;0,0015;-0,0003;0,0011;0,0001
30/11/1992;0,0033;0,0019;0,0044;-0,0037;-0,0005;0,0001
1/12/1992;-0,0004;0,0013;0,0005;-0,0007;0,0001;0,0001
2/12/1992;-0,0018;0,0034;0,003;-0,0039;0,0017;0,0001
3/12/1992;0,0009;0,0024;-0,0001;-0,0006;0,0006;0,0001
4/12/1992;0,005;-0,0009;-0,0011;-0,0009;0,0002;0,0001
7/12/1992;0,0064;0,0001;-0,0026;0,0029;-0,0006;0,0001
8/12/1992;0,0031;-0,0015;0,0014;0,0013;-0,0001;0,0001
9/12/1992;-0,0027;-0,0007;0,0017;0,0004;0,0026;0,0001
10/12/1992;-0,0031;-0,0038;0,004;-0,0013;0,0044;0,0001
11/12/1992;-0,0015;0,001;0,0009;-0,0005;0,0024;0,0001
14/12/1992;-0,0016;-0,0002;0,0024;-0,0019;0,0001;0,0001
15/12/1992;-0,002;-0,0031;-0,0013;0,0041;0,0016;0,0001
16/12/1992;-0,0028;-0,0024;0,0045;0;0,0007;0,0001
17/12/1992;0,0086;-0,0018;-0,005;0,0031;-0,0037;0,0001
18/12/1992;0,0106;-0,0053;-0,0035;0,0026;0,0013;0,0001
21/12/1992;-0,0001;-0,0002;0,0005;0,0016;-0,0017;0,0001
22/12/1992;-0,0006;-0,0008;0,0072;-0,0044;0,0026;0,0001
23/12/1992;-0,0012;0,0035;0,0049;-0,0021;0,0022;0,0001
24/12/1992;0,0018;0,0028;-0,0002;-0,0011;0,0004;0,0001
25/12/1992;0;0;0;0;0;0,0001
28/12/1992;-0,0005;-0,0017;0,0004;0,0002;0,0001;0,0001
29/12/1992;-0,0006;0,0047;0,002;0,0001;-0,0014;0,0001
30/12/1992;0,002;0,0044;0,0004;-0,0027;0,0006;0,0001
31/12/1992;-0,0015;0,015;0,0003;-0,0025;-0,0003;0,0001
1/1/1993;0;0;0;0;0;0,0001
4/1/1993;-0,0032;-0,0033;0,0056;-0,0035;0,0039;0,0001
5/1/1993;-0,0015;0,0037;0,0033;-0,001;0,0036;0,0001
6/1/1993;0,0011;0,0053;0,0044;-0,0044;0,0021;0,0001
7/1/1993;-0,0077;0,0064;0,0027;-0,0003;-0,0003;0,0001
8/1/1993;-0,0038;-0,0012;-0,0018;-0,0009;-0,0021;0,0001
11/1/1993;0,0042;0,0003;0,0023;-0,0024;0,0004;0,0001
12/1/1993;0;-0,0022;0,002;0,0003;0,0027;0,0001
13/1/1993;0,0046;0;-0,0032;0,0034;-0,0025;0,0001
14/1/1993;0,007;0,0031;-0,0018;0,0003;-0,0031;0,0001
15/1/1993;0,0033;0,0018;0,0025;-0,0018;0,0021;0,0001
18/1/1993;0,0001;0,0026;0,01;-0,0018;0,004;0,0001
19/1/1993;-0,0027;0,0031;0,0126;-0,0048;0,005;0,0001
20/1/1993;-0,0025;0,0059;0,0001;0,0003;-0,0005;0,0001
21/1/1993;0,0036;-0,0017;-0,0034;0,0018;-0,0028;0,0001
22/1/1993;0,0026;0,0013;0,0037;-0,0028;-0,001;0,0001
25/1/1993;0,0076;0;0,0006;-0,0015;0,0033;0,0001
26/1/1993;0,0008;0,0041;0,0021;-0,0006;0,0039;0,0001
27/1/1993;-0,0049;-0,0047;0,0065;-0,0018;0,0031;0,0001
28/1/1993;-0,0002;-0,0032;0,0009;-0,0004;0,0032;0,0001
29/1/1993;0,0011;0,0028;0,0012;-0,0014;-0,0015;0,0001
1/2/1993;0,0081;-0,0042;0,0019;0,0004;0,0006;0,0001
2/2/1993;0,0015;0,0013;0,0034;-0,0026;0,0023;0,0001
3/2/1993;0,0092;-0,0007;0,0006;-0,0005;0,0005;0,0001
4/2/1993;0,0057;-0,0033;0,0077;-0,0034;0,0063;0,0001
5/2/1993;-0,0023;-0,0045;0,0089;-0,0041;0,0078;0,0001
8/2/1993;-0,0017;0,0006;0,0051;-0,0018;0,0064;0,0001
9/2/1993;-0,0061;-0,0008;0,0035;-0,0014;0,0004;0,0001
10/2/1993;0,0025;-0,0018;-0,0002;-0,0008;-0,001;0,0001
11/2/1993;0,0032;0,0027;0,0016;-0,0015;0,0017;0,0001
12/2/1993;-0,0055;0,0019;0,0038;-0,0011;0,0027;0,0001
15/2/1993;-0,0001;0,0001;-0,0002;0,0003;0,0002;0,0001
16/2/1993;-0,0257;-0,0053;0,0113;-0,0027;0,0096;0,0001
17/2/1993;-0,0039;-0,0074;0,0043;-0,0021;0,004;0,0001
18/2/1993;-0,0015;0,007;0,0008;0,0007;-0,0026;0,0001
19/2/1993;0,0043;-0,0002;0,0146;-0,008;0,0118;0,0001
22/2/1993;-0,0008;-0,0114;0,022;-0,0025;0,0143;0,0001
23/2/1993;-0,0001;-0,0016;-0,0029;0,0014;-0,0023;0,0001
24/2/1993;0,0135;-0,0058;-0,0118;0,0044;-0,0097;0,0001
25/2/1993;0,0038;0,0008;0,0001;-0,001;-0,0037;0,0001
26/2/1993;0,0029;0,0041;-0,0023;0,0016;-0,0016;0,0001
1/3/1993;-0,0012;0,0028;0,0027;0,0007;0,0004;0,0001
2/3/1993;0,0115;-0,0054;-0,0065;0,0023;-0,0034;0,0001
3/3/1993;0,0049;0,0019;-0,0006;-0,0007;-0,0021;0,0001
4/3/1993;-0,0033;0,0042;0,0032;-0,0021;0,0038;0,0001
5/3/1993;-0,0014;0,0044;0,0003;-0,001;0,0008;0,0001
8/3/1993;0,0154;-0,0093;0,0005;0,0008;0,0017;0,0001
9/3/1993;0,0009;0,0018;0,0051;-0,0049;0,0006;0,0001
10/3/1993;0,0047;-0,0003;-0,0055;0,0026;-0,0029;0,0001
11/3/1993;-0,0035;0,0065;0,0008;0,0002;-0,0017;0,0001
12/3/1993;-0,0069;0,0038;0,0003;0,001;-0,0014;0,0001
15/3/1993;0,0031;0,0005;-0,0008;0,0005;0,0005;0,0001
16/3/1993;-0,0005;-0,0019;0,0049;-0,0023;0,0048;0,0001
17/3/1993;-0,0068;0,0023;0,0071;-0,0038;0,005;0,0001
18/3/1993;0,0067;-0,0062;0,0028;-0,004;0,0039;0,0001
19/3/1993;-0,0042;0,0006;0,007;-0,0044;0,0052;0,0001
22/3/1993;-0,0037;-0,0048;0,0079;-0,0046;0,004;0,0001
23/3/1993;-0,0003;-0,001;0,0037;-0,0005;0,0018;0,0001
24/3/1993;-0,0011;0;0,0005;0,0012;0,0035;0,0001
25/3/1993;0,0065;-0,0012;-0,0019;0,0003;-0,0002;0,0001
26/3/1993;-0,0039;0,0068;0,0028;-0,0023;0,0007;0,0001
29/3/1993;0,0041;-0,0035;-0,0022;0,0021;0,0001;0,0001
30/3/1993;0,0036;-0,0002;-0,0078;0,0043;-0,002;0,0001
31/3/1993;0,0012;0,005;-0,0036;0;-0,0029;0,0001
1/4/1993;-0,0033;0,0015;0,0044;-0,0033;0,0018;0,0001
2/4/1993;-0,0191;0,0048;0,0094;-0,0042;0,0056;0,0001
5/4/1993;0,0014;-0,0052;0,0041;-0,0038;0,004;0,0001
6/4/1993;-0,0037;-0,003;0,0108;-0,0059;0,0105;0,0001
7/4/1993;0,0031;-0,0022;0,0038;-0,0042;-0,0016;0,0001
8/4/1993;-0,002;0,0018;0,0075;-0,0033;0,003;0,0001
