Name;Banksus returns
30/09/2005;-0.005666222
03/10/2005;0.000428886
04/10/2005;-0.010791054
05/10/2005;-0.00417646
06/10/2005;0.003409299
07/10/2005;0.002079973
10/10/2005;-0.007842443
11/10/2005;-0.006673897
12/10/2005;-0.001961461
13/10/2005;0.007110553
14/10/2005;0.010225975
17/10/2005;-0.00239162
18/10/2005;-0.006786221
19/10/2005;0.018034814
20/10/2005;-0.00532996
21/10/2005;0.003864739
24/10/2005;0.016273518
25/10/2005;-0.003795713
26/10/2005;0.004120576
27/10/2005;-0.003194735
28/10/2005;0.017282746
31/10/2005;0.001325025
01/11/2005;-0.003973931
02/11/2005;0.006006063
03/11/2005;-0.003908166
04/11/2005;0.005247879
07/11/2005;0.009662769
08/11/2005;-0.002883341
09/11/2005;0.005922071
10/11/2005;0.018065716
11/11/2005;0.00446589
14/11/2005;-0.00135493
15/11/2005;-0.01011508
16/11/2005;-0.003736107
17/11/2005;0.010319752
18/11/2005;0.004874056
21/11/2005;0.004568629
22/11/2005;0.007033082
23/11/2005;0.008475063
24/11/2005;0
25/11/2005;0.002885327
28/11/2005;-0.004684584
29/11/2005;-0.000864552
30/11/2005;-0.01518745
01/12/2005;0.006042869
02/12/2005;0.001646723
05/12/2005;-6.09414E-05
06/12/2005;-0.000969468
07/12/2005;-0.008927783
08/12/2005;-0.002267589
09/12/2005;0.008269079
12/12/2005;-0.003708328
13/12/2005;0.0134073
14/12/2005;0.006137138
15/12/2005;-0.004774777
16/12/2005;0.003907234
19/12/2005;-0.007410735
20/12/2005;0.000437092
21/12/2005;0.003308412
22/12/2005;0.002965829
23/12/2005;0.001446498
26/12/2005;0
27/12/2005;-0.007720739
28/12/2005;-0.004501471
29/12/2005;-0.002631171
30/12/2005;-0.003490405
02/01/2006;0
03/01/2006;0.015533253
04/01/2006;-0.005693465
05/01/2006;0.002293398
06/01/2006;0.002880521
09/01/2006;0.001624195
10/01/2006;-0.001853848
11/01/2006;0.000827712
12/01/2006;-0.007595886
13/01/2006;0.002212579
16/01/2006;0
17/01/2006;-0.009069762
18/01/2006;-0.000925622
19/01/2006;-0.008511633
20/01/2006;-0.025597609
23/01/2006;0.003079206
24/01/2006;0.002306354
25/01/2006;0.005287654
26/01/2006;0.014986245
27/01/2006;0.000630653
30/01/2006;-0.003219259
31/01/2006;-0.002688583
01/02/2006;-0.002409092
02/02/2006;-0.010569976
03/02/2006;-0.005526673
06/02/2006;0.001727603
07/02/2006;-0.002703466
08/02/2006;0.006874095
09/02/2006;0.003124443
10/02/2006;0.005065077
13/02/2006;-0.004023672
14/02/2006;0.012474926
15/02/2006;0.005089667
16/02/2006;0.007610714
17/02/2006;-0.002644905
20/02/2006;0
21/02/2006;-0.003340603
22/02/2006;0.018200495
23/02/2006;-0.002067865
24/02/2006;0.00436049
27/02/2006;-0.00037973
28/02/2006;-0.008615706
01/03/2006;0.003944706
02/03/2006;-0.007367949
03/03/2006;-0.003379899
06/03/2006;-0.002924597
07/03/2006;0.006170252
08/03/2006;0.002395386
09/03/2006;-0.006811079
10/03/2006;0.007517019
13/03/2006;0.003607109
14/03/2006;0.009225553
15/03/2006;0.001044493
16/03/2006;0.003700958
17/03/2006;0.003139252
20/03/2006;0.000613568
21/03/2006;-0.005589609
22/03/2006;0.00844994
23/03/2006;-0.003897063
24/03/2006;0.000262264
27/03/2006;-0.000918224
28/03/2006;-0.009361378
29/03/2006;0.000523719
30/03/2006;-0.005891069
31/03/2006;0.000599141
03/04/2006;0.002706787
04/04/2006;0.009978169
05/04/2006;0.003333823
06/04/2006;-0.003704271
07/04/2006;-0.007058691
10/04/2006;0.001966084
11/04/2006;-0.006351064
12/04/2006;0.001190128
13/04/2006;0.004193409
14/04/2006;0
17/04/2006;-0.001359726
18/04/2006;0.014482482
19/04/2006;-0.002911902
20/04/2006;0.001219277
21/04/2006;-0.001028853
24/04/2006;-0.000410647
25/04/2006;-0.004319017
26/04/2006;0.007035675
27/04/2006;0.01925539
28/04/2006;0.021699098
01/05/2006;-0.012898225
02/05/2006;0.003744934
03/05/2006;-0.001427182
04/05/2006;0.003885442
05/05/2006;0.012977536
08/05/2006;-0.006556059
09/05/2006;-0.0004789
10/05/2006;-0.000724487
11/05/2006;-0.011219276
12/05/2006;-0.008915536
15/05/2006;0.00741971
16/05/2006;-0.001064033
17/05/2006;-0.0171921
18/05/2006;-0.008945709
19/05/2006;0.003799728
22/05/2006;0.002269384
23/05/2006;-0.005208314
24/05/2006;0.00222277
25/05/2006;0.006921096
26/05/2006;0.005745828
29/05/2006;0
30/05/2006;-0.012909707
31/05/2006;0.003983645
01/06/2006;0.013929629
02/06/2006;0.005580449
05/06/2006;-0.014051017
06/06/2006;-0.001532351
07/06/2006;0.004870725
08/06/2006;0.004841297
09/06/2006;-0.003281357
12/06/2006;-0.007771194
13/06/2006;-0.019774387
14/06/2006;-0.011430903
15/06/2006;0.01819506
16/06/2006;-0.00683017
19/06/2006;-0.006629419
20/06/2006;0.002528095
21/06/2006;0.005840205
22/06/2006;-0.002141052
23/06/2006;-0.00884049
26/06/2006;0.008456174
27/06/2006;-0.008498575
28/06/2006;0.006628938
29/06/2006;0.019609465
30/06/2006;-0.007949949
03/07/2006;0.010878192
04/07/2006;0
05/07/2006;-0.006836079
06/07/2006;0.00401404
07/07/2006;-0.002025697
10/07/2006;0.004653572
11/07/2006;0.003037596
12/07/2006;-0.012152697
13/07/2006;-0.012644932
14/07/2006;0.000120269
17/07/2006;-0.001040805
18/07/2006;0.002266723
19/07/2006;0.027952645
20/07/2006;-0.004084767
21/07/2006;-0.000228725
24/07/2006;0.008753826
25/07/2006;0.001452517
26/07/2006;0.001021308
27/07/2006;-0.006482081
28/07/2006;0.019103926
31/07/2006;-0.003126195
01/08/2006;0.001062281
02/08/2006;0.002212809
03/08/2006;0.003321474
04/08/2006;0.003867794
07/08/2006;-0.00266997
08/08/2006;-0.00488585
09/08/2006;-0.012618809
10/08/2006;0.00016822
11/08/2006;-0.003963578
14/08/2006;-0.001316917
15/08/2006;0.016573272
16/08/2006;0.004320625
17/08/2006;-0.000605479
18/08/2006;0.001513011
21/08/2006;-0.003314478
22/08/2006;-0.000171738
23/08/2006;-0.001122746
24/08/2006;0.003712851
25/08/2006;-0.006680442
28/08/2006;0.005920687
29/08/2006;-0.003056269
30/08/2006;-0.001824473
31/08/2006;-0.002386012
01/09/2006;0.002064376
04/09/2006;0
05/09/2006;0.002128912
06/09/2006;-0.001175793
07/09/2006;-0.01003596
08/09/2006;0.003991837
11/09/2006;-0.001034034
12/09/2006;0.00871242
13/09/2006;0.004362138
14/09/2006;0.001556154
15/09/2006;0.002684794
18/09/2006;-0.000482959
19/09/2006;0.002049548
20/09/2006;0.007571214
21/09/2006;-0.005231581
22/09/2006;-0.000951055
25/09/2006;0.008386704
26/09/2006;0.003425765
27/09/2006;-0.003543717
28/09/2006;0.002888627
29/09/2006;-0.00306839
02/10/2006;-0.0026609
03/10/2006;0.009619933
04/10/2006;0.008433477
05/10/2006;-0.00114584
06/10/2006;-0.003745583
09/10/2006;0.003501853
10/10/2006;-0.000759266
11/10/2006;-0.001964572
12/10/2006;0.003150325
13/10/2006;0.001333677
16/10/2006;-0.00759413
17/10/2006;0.00036214
18/10/2006;-0.000769008
19/10/2006;-0.007357685
20/10/2006;0.000567038
23/10/2006;0.005870404
24/10/2006;-0.00229593
25/10/2006;0.004057593
26/10/2006;0.003103226
27/10/2006;-0.007686664
30/10/2006;0.001677262
31/10/2006;0.000251347
01/11/2006;-0.006066685
02/11/2006;-0.004048076
03/11/2006;-0.001400086
06/11/2006;0.011615367
07/11/2006;0.002710255
08/11/2006;0.003513496
09/11/2006;-0.002923345
10/11/2006;0.002745743
13/11/2006;-0.000727388
14/11/2006;0.003316146
15/11/2006;-0.004394319
16/11/2006;0.006059331
17/11/2006;-0.001371636
20/11/2006;0.000697115
21/11/2006;-0.004689977
22/11/2006;-0.000194504
23/11/2006;0
24/11/2006;-0.003858998
27/11/2006;-0.010674172
28/11/2006;-0.001693184
29/11/2006;0.006362777
30/11/2006;-0.003604357
01/12/2006;-0.002600268
04/12/2006;0.008682455
05/12/2006;0.004469206
06/12/2006;-0.000362378
07/12/2006;-0.002255271
08/12/2006;0.000921703
11/12/2006;0.01058593
12/12/2006;0.00093324
13/12/2006;0.003141208
14/12/2006;0.007111068
15/12/2006;0.006588787
18/12/2006;0.006232876
19/12/2006;-0.000151034
20/12/2006;0.001040591
21/12/2006;-0.001002831
22/12/2006;-0.003880603
25/12/2006;0
26/12/2006;0.007181834
27/12/2006;0.008714839
28/12/2006;-0.003791362
29/12/2006;-0.007302712
01/01/2007;0
02/01/2007;0
03/01/2007;-9.7012E-05
04/01/2007;0.000490353
05/01/2007;-0.00918952
08/01/2007;0.00191739
09/01/2007;-0.002064197
10/01/2007;-0.000348074
11/01/2007;0.000456822
12/01/2007;0.000695709
15/01/2007;0
16/01/2007;0.003216789
17/01/2007;-0.004015808
18/01/2007;0.000396872
19/01/2007;0.001254818
22/01/2007;0.001583927
23/01/2007;-5.9623E-05
24/01/2007;0.005572912
25/01/2007;-0.010975393
26/01/2007;0.001622723
29/01/2007;-0.005997568
30/01/2007;0.006215182
31/01/2007;0.008763054
01/02/2007;0.001519479
02/02/2007;0.000844951
05/02/2007;0.001155942
06/02/2007;0.004273431
07/02/2007;0.002356771
08/02/2007;-0.005142885
09/02/2007;-0.008091452
12/02/2007;0.002485037
13/02/2007;0.008376478
14/02/2007;0.005809829
15/02/2007;-0.000548063
16/02/2007;0.002084231
19/02/2007;0
20/02/2007;0.003547015
21/02/2007;-0.002448163
22/02/2007;-0.001274143
23/02/2007;-0.008107489
26/02/2007;-0.007321
27/02/2007;-0.0332395
28/02/2007;0.002311882
01/03/2007;-0.000422981
02/03/2007;-0.010981986
05/03/2007;-0.01442161
06/03/2007;0.020073197
07/03/2007;-0.007003266
08/03/2007;0.006712207
09/03/2007;0.000643574
12/03/2007;0.000363576
13/03/2007;-0.032523284
14/03/2007;0.006495698
15/03/2007;0.011096638
16/03/2007;-0.006292391
19/03/2007;0.010427742
20/03/2007;0.008348699
21/03/2007;0.023470132
22/03/2007;-0.007442294
23/03/2007;0.000507438
26/03/2007;-0.002683513
27/03/2007;-0.005916964
28/03/2007;-0.011973779
29/03/2007;0.008324109
30/03/2007;-0.003175724
02/04/2007;-0.011914593
03/04/2007;0.010894883
04/04/2007;-0.002773039
05/04/2007;0.002088914
06/04/2007;0
09/04/2007;-0.002325034
10/04/2007;0.004661464
11/04/2007;-0.00868405
12/04/2007;-0.001615838
13/04/2007;0.003640421
16/04/2007;0.019542997
17/04/2007;-0.002228965
18/04/2007;0.014926799
19/04/2007;-0.002561702
20/04/2007;0.005187591
23/04/2007;-0.007843606
24/04/2007;-0.004148711
25/04/2007;0.012742859
26/04/2007;-0.00268933
27/04/2007;-0.001948015
30/04/2007;-0.003529174
01/05/2007;0.003714863
02/05/2007;0.001887699
03/05/2007;0.002743352
04/05/2007;0.001922388
07/05/2007;0.00187538
08/05/2007;-0.002591771
09/05/2007;0.006806649
10/05/2007;-0.016566869
11/05/2007;0.004927479
14/05/2007;-0.005558153
15/05/2007;0.000658086
16/05/2007;0.016124163
17/05/2007;-0.001700731
18/05/2007;0.002390996
21/05/2007;-0.001461985
22/05/2007;0.000642242
23/05/2007;-0.002630948
24/05/2007;-0.005908333
25/05/2007;0.00189186
28/05/2007;0
29/05/2007;-0.001211901
30/05/2007;0.002102228
31/05/2007;-0.004443231
01/06/2007;0.003938448
04/06/2007;-0.003442569
05/06/2007;-0.0067344
06/06/2007;-0.00951719
07/06/2007;-0.013641985
08/06/2007;0.010963969
11/06/2007;0.002511888
12/06/2007;-0.013357988
13/06/2007;0.016570429
14/06/2007;-0.001585579
15/06/2007;0.0045621
18/06/2007;0.00019812
19/06/2007;0.005629984
20/06/2007;-0.016029113
21/06/2007;0.000928141
22/06/2007;-0.018892663
25/06/2007;-0.004607414
26/06/2007;-0.001764603
27/06/2007;0.00788239
28/06/2007;-0.00109154
29/06/2007;-0.007754157
02/07/2007;0.011324096
03/07/2007;0.004349142
04/07/2007;0
05/07/2007;-0.00632459
06/07/2007;0.001338087
09/07/2007;-0.005663814
10/07/2007;-0.016459417
11/07/2007;0.00614746
12/07/2007;0.024509698
13/07/2007;0.001079102
16/07/2007;-0.002803607
17/07/2007;0.002691837
18/07/2007;-0.014047878
19/07/2007;-0.004641408
20/07/2007;-0.017137632
23/07/2007;-0.003382841
24/07/2007;-0.028534793
25/07/2007;0.007275706
26/07/2007;-0.023299681
27/07/2007;-0.005912272
30/07/2007;0.012743901
31/07/2007;-0.016412416
01/08/2007;0.006153489
02/08/2007;0.002728182
03/08/2007;-0.035222296
06/08/2007;0.047413846
07/08/2007;0.007672366
08/08/2007;0.017809289
09/08/2007;-0.039657707
10/08/2007;0.002300685
13/08/2007;-0.009811607
14/08/2007;-0.016790261
15/08/2007;-0.003596395
16/08/2007;0.045839369
17/08/2007;0.035003603
20/08/2007;-0.009949175
21/08/2007;0.002139899
22/08/2007;0.001670251
23/08/2007;-0.004884741
24/08/2007;0.004035414
27/08/2007;-0.014485064
28/08/2007;-0.029943685
29/08/2007;0.016287801
30/08/2007;-0.010040662
31/08/2007;0.013041064
03/09/2007;0
04/09/2007;0.008107317
05/09/2007;-0.02090656
06/09/2007;-0.001554726
07/09/2007;-0.012924162
10/09/2007;-0.002732905
11/09/2007;0.015166555
12/09/2007;-0.00260799
13/09/2007;0.012996442
14/09/2007;0.002245449
17/09/2007;-0.005145038
18/09/2007;0.043159132
19/09/2007;0.001047416
20/09/2007;-0.017172585
21/09/2007;0.000836436
24/09/2007;-0.015092714
25/09/2007;-0.004235152
26/09/2007;0.000965194
27/09/2007;0.005522973
28/09/2007;-0.0077467
01/10/2007;0.018602382
02/10/2007;0.007773058
03/10/2007;0.001428978
04/10/2007;0.002116477
05/10/2007;0.008869314
08/10/2007;-0.006849796
09/10/2007;0.001646157
10/10/2007;-0.010570874
11/10/2007;0.001940362
12/10/2007;-0.005861695
15/10/2007;-0.016954012
16/10/2007;-0.025686054
17/10/2007;-0.000122219
18/10/2007;-0.014279714
19/10/2007;-0.02451843
22/10/2007;0.007683047
23/10/2007;0.0031347
24/10/2007;-0.006197045
25/10/2007;-0.005472378
26/10/2007;0.025506478
29/10/2007;-0.004877589
30/10/2007;-0.003631671
31/10/2007;0.004123614
01/11/2007;-0.056903197
02/11/2007;-0.01547412
05/11/2007;-0.015860124
06/11/2007;0.016669638
07/11/2007;-0.054150818
08/11/2007;0.006410707
09/11/2007;0.005498248
12/11/2007;0.008543914
13/11/2007;0.051422282
14/11/2007;-0.01108568
15/11/2007;-0.036525864
16/11/2007;-0.009644652
19/11/2007;-0.032016023
20/11/2007;-0.004947279
21/11/2007;-0.01501972
22/11/2007;0
23/11/2007;0.03043583
26/11/2007;-0.043469631
27/11/2007;0.025697314
28/11/2007;0.046957049
29/11/2007;-0.006497218
30/11/2007;0.034062066
03/12/2007;-0.009508617
04/12/2007;-0.015484269
05/12/2007;0.018111715
06/12/2007;0.018944832
07/12/2007;-0.011157345
10/12/2007;0.025029386
11/12/2007;-0.048638015
12/12/2007;-0.019754808
13/12/2007;-0.007427762
14/12/2007;-0.018742487
17/12/2007;-0.007726953
18/12/2007;-0.001959262
19/12/2007;-0.001788454
20/12/2007;-0.006907507
21/12/2007;0.016236176
24/12/2007;0.013412255
25/12/2007;0
26/12/2007;-0.00426981
27/12/2007;-0.024631538
28/12/2007;-0.0064786
31/12/2007;0.004294377
01/01/2008;0
02/01/2008;-0.02431663
03/01/2008;-0.006176467
04/01/2008;-0.02707458
07/01/2008;0.005889664
08/01/2008;-0.03894197
09/01/2008;0.014681577
10/01/2008;0.021800253
11/01/2008;-0.000255645
14/01/2008;0.00654864
15/01/2008;-0.044165607
16/01/2008;0.019565357
17/01/2008;-0.045001987
18/01/2008;-0.016994276
21/01/2008;0
22/01/2008;0.030428739
23/01/2008;0.082511673
24/01/2008;0.0121462
25/01/2008;-0.017415522
28/01/2008;0.03706347
29/01/2008;0.020472545
30/01/2008;-0.002693211
31/01/2008;0.028041258
01/02/2008;0.019340039
04/02/2008;-0.03841078
05/02/2008;-0.042273442
06/02/2008;-0.003583823
07/02/2008;0.017952012
08/02/2008;-0.024204492
11/02/2008;-0.007619498
12/02/2008;0.012894359
13/02/2008;0.008264754
14/02/2008;-0.024038046
15/02/2008;0.005412743
18/02/2008;0
19/02/2008;-0.007386929
20/02/2008;0.012398123
21/02/2008;-0.014104183
22/02/2008;0.015816117
25/02/2008;0.00434851
26/02/2008;-0.000681451
27/02/2008;0.006830502
28/02/2008;-0.035009847
29/02/2008;-0.041819621
03/03/2008;-0.015286789
04/03/2008;-0.013395542
05/03/2008;-0.011292028
06/03/2008;-0.035167238
07/03/2008;0.002472803
10/03/2008;-0.027086388
11/03/2008;0.079152782
12/03/2008;-0.022727319
13/03/2008;-0.00010789
14/03/2008;-0.040437518
17/03/2008;0.003571463
18/03/2008;0.069501385
19/03/2008;-0.013278217
20/03/2008;0.072410393
21/03/2008;0
24/03/2008;0.008459803
25/03/2008;-0.008217531
26/03/2008;-0.040231072
27/03/2008;-0.02280516
28/03/2008;-0.022487699
31/03/2008;0.005025653
01/04/2008;0.074690333
02/04/2008;-0.008671967
03/04/2008;0.00244708
04/04/2008;-0.018848126
07/04/2008;0.008915341
08/04/2008;-0.022617254
09/04/2008;-0.014936184
10/04/2008;-0.003130246
11/04/2008;-0.017324017
14/04/2008;-0.03867308
15/04/2008;0.014856701
16/04/2008;0.037814352
17/04/2008;0.015159648
18/04/2008;0.021900295
21/04/2008;-0.022513766
22/04/2008;0.000390434
23/04/2008;-0.010016056
24/04/2008;0.037013181
25/04/2008;0.021517589
28/04/2008;-0.001526596
29/04/2008;-0.008089486
30/04/2008;-0.009051995
01/05/2008;0.038267412
02/05/2008;-0.00045406
05/05/2008;-0.013809144
06/05/2008;0.005044963
07/05/2008;-0.036655601
08/05/2008;-0.013657417
09/05/2008;-0.007046441
12/05/2008;0.016385985
13/05/2008;-0.020930215
14/05/2008;0.005363182
15/05/2008;0.012298685
16/05/2008;-0.018245342
19/05/2008;-0.005966145
20/05/2008;-0.025711373
21/05/2008;-0.02443455
22/05/2008;0.011928471
23/05/2008;-0.019159565
26/05/2008;0
27/05/2008;0.009545519
28/05/2008;-0.011472434
29/05/2008;0.016874395
30/05/2008;-0.01205556
02/06/2008;-0.01569942
03/06/2008;-0.011323086
04/06/2008;-0.015494643
05/06/2008;0.009727609
06/06/2008;-0.051533059
09/06/2008;-0.034319697
10/06/2008;0.016390233
11/06/2008;-0.033705305
12/06/2008;0.018051171
13/06/2008;0.007824513
16/06/2008;0.014823313
17/06/2008;-0.031873771
18/06/2008;-0.019566551
19/06/2008;0.00030485
20/06/2008;-0.020783788
23/06/2008;-0.030217166
24/06/2008;0.024367518
25/06/2008;0.00281331
26/06/2008;-0.04601236
27/06/2008;-0.017453341
30/06/2008;-0.021976999
01/07/2008;0.011818716
02/07/2008;-0.018774347
03/07/2008;-0.005215352
04/07/2008;0
07/07/2008;-0.034286363
08/07/2008;0.065091999
09/07/2008;-0.052714727
10/07/2008;-0.00247688
11/07/2008;-0.024797277
14/07/2008;-0.077112186
15/07/2008;-0.041130128
16/07/2008;0.168357683
17/07/2008;0.097597456
18/07/2008;0.015908678
21/07/2008;-0.004574987
22/07/2008;0.089055837
23/07/2008;0.014848405
24/07/2008;-0.073969367
25/07/2008;-0.011505261
28/07/2008;-0.047156813
29/07/2008;0.08796123
30/07/2008;0.026960547
31/07/2008;-0.014884141
01/08/2008;0.01430908
04/08/2008;-0.01643237
05/08/2008;0.045213796
06/08/2008;-0.010424982
07/08/2008;-0.049157777
08/08/2008;0.033436597
11/08/2008;0.028945646
12/08/2008;-0.065050584
13/08/2008;-0.041651604
14/08/2008;0.029751055
15/08/2008;0.011154404
18/08/2008;-0.037201551
19/08/2008;-0.033657095
20/08/2008;0.027351277
21/08/2008;-0.011343853
22/08/2008;0.032087999
25/08/2008;-0.034916658
26/08/2008;0.006743571
27/08/2008;0.01586051
28/08/2008;0.047143881
29/08/2008;-0.003169604
01/09/2008;0
02/09/2008;0.025673369
03/09/2008;0.013508083
04/09/2008;-0.053860131
05/09/2008;0.045550222
08/09/2008;0.059981336
09/09/2008;-0.06350149
10/09/2008;-0.010847266
11/09/2008;0.029765993
12/09/2008;0.005981663
15/09/2008;-0.118920227
16/09/2008;0.077009609
17/09/2008;-0.084273381
18/09/2008;0.133189763
19/09/2008;0.134834569
22/09/2008;-0.102358826
23/09/2008;-0.024870341
24/09/2008;-0.01311023
25/09/2008;0.025592439
26/09/2008;0.042093828
29/09/2008;-0.18339369
30/09/2008;0.130637872
01/10/2008;0.057868295
02/10/2008;-0.021805457
03/10/2008;-0.05354355
06/10/2008;-0.043404051
07/10/2008;-0.133674764
08/10/2008;-0.023023604
09/10/2008;-0.113057016
10/10/2008;0.082063552
13/10/2008;0.053347728
14/10/2008;0.074347074
15/10/2008;-0.063417657
16/10/2008;0.024619535
17/10/2008;-0.038433299
20/10/2008;0.020801121
21/10/2008;-0.016122253
22/10/2008;-0.058049963
23/10/2008;-0.003446299
24/10/2008;-0.042662628
27/10/2008;-0.018633489
28/10/2008;0.109571482
29/10/2008;-0.042156799
30/10/2008;0.01712066
31/10/2008;0.057547806
03/11/2008;-0.003043254
04/11/2008;0.042145489
05/11/2008;-0.09394213
06/11/2008;-0.059701646
07/11/2008;0.008979818
10/11/2008;-0.031090465
11/11/2008;-0.018190747
12/11/2008;-0.065284751
13/11/2008;0.05548117
14/11/2008;-0.045968659
17/11/2008;-0.046231331
18/11/2008;-0.012808884
19/11/2008;-0.122690606
20/11/2008;-0.123637065
21/11/2008;-0.009247487
24/11/2008;0.176710504
25/11/2008;0.031210348
26/11/2008;0.044405778
27/11/2008;0
28/11/2008;0.035337847
01/12/2008;-0.193639588
02/12/2008;0.086614892
03/12/2008;0.05855846
04/12/2008;-0.015340571
05/12/2008;0.066640099
08/12/2008;0.0730142
09/12/2008;-0.055391966
10/12/2008;-0.01651745
11/12/2008;-0.100327015
12/12/2008;0.026076461
15/12/2008;-0.047165428
16/12/2008;0.100938267
17/12/2008;-0.018989627
18/12/2008;-0.032718264
19/12/2008;-0.008784248
22/12/2008;-0.031315668
23/12/2008;-0.024806966
24/12/2008;0.027362709
25/12/2008;0
26/12/2008;-0.001379877
29/12/2008;-0.009060385
30/12/2008;0.033138351
31/12/2008;0.026853898
01/01/2009;0
02/01/2009;0.011120095
05/01/2009;-0.043640056
06/01/2009;0.009687565
07/01/2009;-0.049809751
08/01/2009;-0.008306059
09/01/2009;-0.039648282
12/01/2009;-0.064885071
13/01/2009;0.015359133
14/01/2009;-0.054918026
15/01/2009;-0.095603945
16/01/2009;-0.058016545
19/01/2009;0
20/01/2009;-0.21678284
21/01/2009;0.157898477
22/01/2009;-0.061051768
23/01/2009;0.044503726
26/01/2009;-0.023938852
27/01/2009;0.037780356
28/01/2009;0.134141003
29/01/2009;-0.082075057
30/01/2009;-0.019347465
02/02/2009;-0.008386589
03/02/2009;-0.051585128
04/02/2009;-0.025865262
05/02/2009;0.003811093
06/02/2009;0.120575702
09/02/2009;0.016241633
10/02/2009;-0.132884573
11/02/2009;0.058513738
12/02/2009;-0.024631093
13/02/2009;-0.056530317
16/02/2009;0
17/02/2009;-0.109005615
18/02/2009;-0.019548512
19/02/2009;-0.066957145
20/02/2009;-0.037521111
23/02/2009;0.004005795
24/02/2009;0.114571227
25/02/2009;0.026475118
26/02/2009;0.049803335
27/02/2009;-0.094820848
02/03/2009;-0.072980954
03/03/2009;-0.016358696
04/03/2009;-0.057538719
05/03/2009;-0.132645781
06/03/2009;-0.008378856
09/03/2009;0.058263572
10/03/2009;0.165374802
11/03/2009;0.024654691
12/03/2009;0.119271254
13/03/2009;-0.000587674
16/03/2009;0.001297319
17/03/2009;0.059103954
18/03/2009;0.110250658
19/03/2009;-0.089010882
20/03/2009;-0.062451911
23/03/2009;0.184050083
24/03/2009;-0.08411538
25/03/2009;0.057457938
26/03/2009;0.002132722
27/03/2009;-0.041918548
30/03/2009;-0.111856643
31/03/2009;0.068416153
01/04/2009;0.035828063
02/04/2009;0.021170446
03/04/2009;0.040070622
06/04/2009;-0.040513281
07/04/2009;-0.029136374
08/04/2009;-0.006926774
09/04/2009;0.193407422
10/04/2009;0
13/04/2009;0.052871886
14/04/2009;-0.080190801
15/04/2009;0.049921464
16/04/2009;0.010685734
17/04/2009;0.021290788
20/04/2009;-0.156419026
21/04/2009;0.089259349
22/04/2009;-0.038246326
23/04/2009;0.046584627
24/04/2009;0.029360136
27/04/2009;-0.034274775
28/04/2009;-0.026098447
29/04/2009;0.044579133
30/04/2009;-0.018753421
01/05/2009;-0.021765965
04/05/2009;0.134170046
05/05/2009;-0.015905983
06/05/2009;0.100099184
07/05/2009;-0.042589493
08/05/2009;0.088902376
11/05/2009;-0.072466869
12/05/2009;-0.031324353
13/05/2009;-0.057542894
14/05/2009;0.038485571
15/05/2009;-0.02919342
18/05/2009;0.071429761
19/05/2009;-0.038774932
20/05/2009;-0.026331666
21/05/2009;-0.000891427
22/05/2009;-0.018569367
25/05/2009;0
26/05/2009;0.044167895
27/05/2009;-0.043461502
28/05/2009;0.036920517
29/05/2009;0.016520005
01/06/2009;-0.009013613
02/06/2009;-0.027604939
03/06/2009;-0.014420605
04/06/2009;0.043247055
05/06/2009;-0.020331873
08/06/2009;0.01880475
09/06/2009;0.003067955
10/06/2009;-0.014458005
11/06/2009;0.019449377
12/06/2009;0.015266505
15/06/2009;-0.029781528
16/06/2009;-0.019918241
17/06/2009;-0.033524006
18/06/2009;0.031473775
19/06/2009;0.019423178
22/06/2009;-0.065729629
23/06/2009;0.014986387
24/06/2009;0.006807842
25/06/2009;0.016719478
26/06/2009;0.008371864
29/06/2009;0.016113237
30/06/2009;-0.011047847
01/07/2009;-0.007151795
02/07/2009;-0.036701677
03/07/2009;0
06/07/2009;-0.003048284
07/07/2009;-0.000293263
08/07/2009;-0.015211732
09/07/2009;0.016504892
10/07/2009;-0.018609233
13/07/2009;0.071023635
14/07/2009;-0.00672652
15/07/2009;0.039253636
16/07/2009;-0.008424114
17/07/2009;-0.006389082
20/07/2009;-0.003250204
21/07/2009;-0.011638971
22/07/2009;-0.002579509
23/07/2009;0.022084446
24/07/2009;-0.011838455
27/07/2009;0.024375662
28/07/2009;0.009101332
29/07/2009;-0.000860996
30/07/2009;0.021596836
31/07/2009;0.012489501
03/08/2009;0.029206342
04/08/2009;0.022228468
05/08/2009;0.046025176
06/08/2009;-0.005507456
07/08/2009;0.023146086
10/08/2009;0.003703085
11/08/2009;-0.045734354
12/08/2009;0.015746159
13/08/2009;0.029920989
14/08/2009;0.002054478
17/08/2009;-0.043579612
18/08/2009;0.015902255
19/08/2009;-0.001808206
20/08/2009;0.027363875
21/08/2009;0.022700459
24/08/2009;-0.014187263
25/08/2009;0.00893023
26/08/2009;0.00015851
27/08/2009;0.010837758
28/08/2009;-0.000614279
31/08/2009;-0.004389334
01/09/2009;-0.054717431
02/09/2009;-0.014797076
03/09/2009;0.028845152
04/09/2009;0.009460165
07/09/2009;0
08/09/2009;-0.002292164
09/09/2009;0.011542873
10/09/2009;0.006008757
11/09/2009;-0.012756303
14/09/2009;0.008745548
15/09/2009;-0.0061408
16/09/2009;0.031209411
17/09/2009;0.003039377
18/09/2009;-0.005446117
21/09/2009;-0.004462535
22/09/2009;0.029027375
23/09/2009;-0.019978725
24/09/2009;-0.019162767
25/09/2009;-0.012112124
28/09/2009;0.028311346
29/09/2009;-0.000183062
30/09/2009;-0.005060514
01/10/2009;-0.050585187
02/10/2009;0.000953493
